explained_variance,fraction_var_unexplained,mse,cosine_similarity,activation_sparsity_l0,weight_sparsity,dead_features_pct,dead_features_count,total_latents,eval_dataset,model,layer,sae_train_dataset,sae_token_size,sae_expansion_factor,sae_k_value,sae_checkpoint_name,sae_token_size_mil
0.9273889342814301,0.0726110657185699,1.425891133285397,0.960732601860616,0.006944443331278696,3.014081812580116e-05,0.03689236111111111,340,9216,datablations/c4-filter-small,HuggingFaceTB/SmolLM2-135M,6,PRE,50M,16,64,smollm2-sparsify-PRE-50M-token-6_25-layers-16-expansion-64-k/layers.6,50.0
0.9847629062540855,0.01523709374591453,53.10145398419806,0.9565428971799105,0.006944444444444444,2.8633778129005805e-05,0.15928819444444445,1468,9216,datablations/c4-filter-small,HuggingFaceTB/SmolLM2-135M,25,lmsys,50M,16,64,smollm2-sparsify-lmsys-50M-token-6_25-layers-16-expansion-64-k/layers.25,50.0
0.9896573951520675,0.010342604847932436,36.04410162249511,0.9647449386512902,0.003472222222222222,2.6184836315223947e-05,0.18223741319444445,3359,18432,datablations/c4-filter-small,HuggingFaceTB/SmolLM2-135M,25,PRE,50M,32,64,smollm2-sparsify-PRE-50M-token-6_25-layers-32-expansion-64-k/layers.25,50.0
0.933351522037257,0.06664847796274298,1.3088015281634693,0.9633933401926194,0.003472149866448607,2.7503496312419884e-05,0.06705729166666667,1236,18432,datablations/c4-filter-small,HuggingFaceTB/SmolLM2-135M,6,lmsys,50M,32,64,smollm2-sparsify-lmsys-50M-token-6_25-layers-32-expansion-64-k/layers.6,50.0
0.9191148112298767,0.08088518877012325,1.5883732367797814,0.9559246239546013,0.0069444438878615705,2.9764058126602322e-05,0.033745659722222224,311,9216,datablations/c4-filter-small,HuggingFaceTB/SmolLM2-135M,6,lmsys,50M,16,64,smollm2-sparsify-lmsys-50M-token-6_25-layers-16-expansion-64-k/layers.6,50.0
0.9055625200069082,0.09443747999309181,1.7038986368068156,0.9517278810286465,0.013888888888888888,3.9183061744552106e-05,0.013454861111111112,62,4608,GAIR/lima,HuggingFaceTB/SmolLM2-135M,6,INS,50M,8,64,smollm2-sparsify-INS-50M-token-6_25-layers-8-expansion-64-k/layers.6,50.0
0.942722748057215,0.05727725194278499,1.0334311283241677,0.9706371529529425,0.0034722147243444216,2.8162827220512554e-05,0.050130208333333336,924,18432,GAIR/lima,HuggingFaceTB/SmolLM2-135M,6,INS,50M,32,64,smollm2-sparsify-INS-50M-token-6_25-layers-32-expansion-64-k/layers.6,50.0
0.9840463954272527,0.015953604572747304,47.55333681253234,0.9603376944147972,0.006944444444444444,3.070595994358882e-05,0.12760416666666666,1176,9216,GAIR/lima,HuggingFaceTB/SmolLM2-135M,25,INS,50M,16,64,smollm2-sparsify-INS-50M-token-6_25-layers-16-expansion-64-k/layers.25,50.0
0.9401883098744143,0.05981169012558577,1.1745449233239293,0.9672696374589415,0.0034722063596103144,2.8162827220512554e-05,0.06966145833333333,1284,18432,datablations/c4-filter-small,HuggingFaceTB/SmolLM2-135M,6,INS,50M,32,64,smollm2-sparsify-INS-50M-token-6_25-layers-32-expansion-64-k/layers.6,50.0
0.9069686478772072,0.09303135212279275,1.678528419796007,0.9529902353762639,0.006944322603930184,3.7487643567146733e-05,0.027994791666666668,258,9216,GAIR/lima,HuggingFaceTB/SmolLM2-135M,6,PRE,124M,16,64,smollm2-sparsify-PRE-124M-token-6_25-layers-16-expansion-64-k/layers.6,124.0
0.9822751084705966,0.017724891529403392,52.83305932649004,0.9602592828713991,0.003472222222222222,2.8162827220512554e-05,0.16954210069444445,3125,18432,GAIR/lima,HuggingFaceTB/SmolLM2-135M,25,PRE,124M,32,64,smollm2-sparsify-PRE-124M-token-6_25-layers-32-expansion-64-k/layers.25,124.0
0.8648433434323579,0.13515665656764206,2.4385788661219934,0.9301041896420653,0.013888862646316587,5.6137272622436285e-05,0.016276041666666668,75,4608,GAIR/lima,HuggingFaceTB/SmolLM2-135M,6,EQ,124M,8,64,smollm2-sparsify-EQ-124M-token-6_25-layers-8-expansion-64-k/layers.6,124.0
0.972332925471711,0.027667074528289027,96.42008570927375,0.9291314431538584,0.013888888888888888,4.144362537772395e-05,0.1408420138888889,649,4608,datablations/c4-filter-small,HuggingFaceTB/SmolLM2-135M,25,EQ,124M,8,64,smollm2-sparsify-EQ-124M-token-6_25-layers-8-expansion-64-k/layers.25,124.0
0.9088732990436957,0.09112670095630424,1.7894897094991054,0.9508343408971681,0.006944427746958226,3.560383993317373e-05,0.03407118055555555,314,9216,datablations/c4-filter-small,HuggingFaceTB/SmolLM2-135M,6,EQ,124M,16,64,smollm2-sparsify-EQ-124M-token-6_25-layers-16-expansion-64-k/layers.6,124.0
0.9807334588482726,0.01926654115172746,57.42829568219878,0.9504892583269656,0.006944444444444444,4.012496356153861e-05,0.130859375,1206,9216,GAIR/lima,HuggingFaceTB/SmolLM2-135M,25,lmsys,124M,16,64,smollm2-sparsify-lmsys-124M-token-6_25-layers-16-expansion-64-k/layers.25,124.0
0.9336369848495598,0.06636301515044014,1.1973620119627995,0.966801581983537,0.003472126858588945,2.9104727218509652e-05,0.050238715277777776,926,18432,GAIR/lima,HuggingFaceTB/SmolLM2-135M,6,INS,124M,32,64,smollm2-sparsify-INS-124M-token-6_25-layers-32-expansion-64-k/layers.6,124.0
0.9826859172211885,0.01731408277881151,51.60855067119827,0.961275169874489,0.003472222222222222,2.8539587219711393e-05,0.1514214409722222,2791,18432,GAIR/lima,HuggingFaceTB/SmolLM2-135M,25,lmsys,124M,32,64,smollm2-sparsify-lmsys-124M-token-6_25-layers-32-expansion-64-k/layers.25,124.0
0.9822734914049276,0.017726508595072455,61.77709451411099,0.9522513863766456,0.006944444444444444,3.9183061744552106e-05,0.1830512152777778,1687,9216,datablations/c4-filter-small,HuggingFaceTB/SmolLM2-135M,25,PRE,124M,16,64,smollm2-sparsify-PRE-124M-token-6_25-layers-16-expansion-64-k/layers.25,124.0
0.9803039120597713,0.019696087940228736,68.64110209384292,0.92975676453455,0.013888888888888888,5.2369672630447894e-05,0.14756944444444445,680,4608,datablations/c4-filter-small,HuggingFaceTB/SmolLM2-135M,25,PRE,124M,8,64,smollm2-sparsify-PRE-124M-token-6_25-layers-8-expansion-64-k/layers.25,124.0
0.9086751889497172,0.09132481105028283,1.79338007281526,0.9508622870481476,0.006944236282449583,3.7487643567146733e-05,0.03732638888888889,344,9216,datablations/c4-filter-small,HuggingFaceTB/SmolLM2-135M,6,PRE,124M,16,64,smollm2-sparsify-PRE-124M-token-6_25-layers-16-expansion-64-k/layers.6,124.0
0.9736926036904088,0.026307396309591186,78.4151613929171,0.9277385225647532,0.013888887951654164,5.1992912631249055e-05,0.1130642361111111,521,4608,GAIR/lima,HuggingFaceTB/SmolLM2-135M,25,lmsys,124M,8,64,smollm2-sparsify-lmsys-124M-token-6_25-layers-8-expansion-64-k/layers.25,124.0
0.982126853993416,0.017873146006583917,62.28812764743575,0.9479878877795096,0.006944444444444444,4.012496356153861e-05,0.1599392361111111,1474,9216,datablations/c4-filter-small,HuggingFaceTB/SmolLM2-135M,25,lmsys,124M,16,64,smollm2-sparsify-lmsys-124M-token-6_25-layers-16-expansion-64-k/layers.25,124.0
0.8699266663969338,0.13007333360306614,2.5542995578710035,0.9278534347869203,0.013888888888888888,5.123938899487257e-05,0.019097222222222224,88,4608,datablations/c4-filter-small,HuggingFaceTB/SmolLM2-135M,6,INS,124M,8,64,smollm2-sparsify-INS-124M-token-6_25-layers-8-expansion-64-k/layers.6,124.0
0.9842809040209991,0.015719095979000848,46.85433076076469,0.9615524523441399,0.003472222222222222,2.929310721810907e-05,0.1552734375,2862,18432,GAIR/lima,HuggingFaceTB/SmolLM2-135M,25,EQ,124M,32,64,smollm2-sparsify-EQ-124M-token-6_25-layers-32-expansion-64-k/layers.25,124.0
0.9335502503711829,0.06644974962881711,1.1989269283443194,0.966508209343164,0.0034721903562415692,3.249556903028861e-05,0.050347222222222224,928,18432,GAIR/lima,HuggingFaceTB/SmolLM2-135M,6,PRE,124M,32,64,smollm2-sparsify-PRE-124M-token-6_25-layers-32-expansion-64-k/layers.6,124.0
0.933705325207141,0.06629467479285903,1.3018537606589804,0.9643075183597116,0.0034721749126779356,3.249556903028861e-05,0.06700303819444445,1235,18432,datablations/c4-filter-small,HuggingFaceTB/SmolLM2-135M,6,PRE,124M,32,64,smollm2-sparsify-PRE-124M-token-6_25-layers-32-expansion-64-k/layers.6,124.0
0.8711078159721644,0.12889218402783564,2.5311048741167026,0.9286818324081361,0.013888888888888888,5.2746432629646733e-05,0.021050347222222224,97,4608,datablations/c4-filter-small,HuggingFaceTB/SmolLM2-135M,6,PRE,124M,8,64,smollm2-sparsify-PRE-124M-token-6_25-layers-8-expansion-64-k/layers.6,124.0
0.9819039203842291,0.01809607961577087,63.06505394238266,0.9504804329980192,0.006944444444444444,3.522707993397489e-05,0.1787109375,1647,9216,datablations/c4-filter-small,HuggingFaceTB/SmolLM2-135M,25,INS,124M,16,64,smollm2-sparsify-INS-124M-token-6_25-layers-16-expansion-64-k/layers.25,124.0
